35373200,Ezze Mobile,E52RCT,,
35373300,Ezze Mobile,VK600,,
35373400,LG,G1500,,
35373500,Nera Satcom,BGAN PUT,,
35373600,Bird,V69,,
35373700,Bird,E859,,
35373800,Bird,V68,,
35373900,Bird,BDG28M,,
35374000,Bird,BDG18S,,
35374100,LG,L3100,,
35374200,LG,C1400,,
35374300,LG,C3100,,
35374400,Telsda,GIONEE303B,,
35374500,SangFei,SED S100,,
35374600,Zhongtian Communication,ZTC288,,
35374700,KBT Mobile,KG898,,
35374800,KBT Mobile,KG892,,
35374900,D-NET,Chase S580,,
35375000,Ezze Mobile,Q89,,
35375100,Nokia,7610,,
35375200,Nokia,7610,,
35375300,Nokia,1100,,
35375400,Nokia,1100,,
35375500,Nokia,6620,,
35375600,Nokia,6620,,
35375700,Nokia,3410,,
35375800,Nokia,3100,,
35375900,Nokia,NHM-5(NY),,
35376000,Nokia,3310,,
35376100,Nokia,5140,,
35376200,Nokia,NPL-4,,
35376300,Nokia,NPL-4,,
35376400,Nokia,2300,,
35376401,BenQ,Pelican Butterfly LAM,,
35376500,Nokia,3100,,
35376501,BenQ,Pelican Butterfly LAM,,
35376600,Nokia,6600,,
35376601,BenQ,Pelican Butterfly LAM,,
35376700,Nokia,6230,,
35376800,Nokia,6230,,
35376900,Nokia,6310i,,
35377000,Nokia,6100,,
35377100,Nokia,1100,,
35377101,BenQ,M23CG,,
35377200,Nokia,2300,,
35377201,BenQ,CF61,,
35377300,Nokia,2300,,
35377400,Nokia,2600,,
35377500,Nokia,1100,,
35377600,Nokia,2300,,
35377700,Nokia,6600,,
35377701,Samsung,SGH-A707,,
35377800,Nokia,2300,,
35377900,Nokia,3220,,
35378000,Nokia,3220,,
35378100,Nokia,3220,,
35378200,Nokia,3120,,
35378300,Nokia,3120,,
35378500,Nokia,3100,,
35378501,Sony Ericsson,K750,,
35378600,Nokia,3510i,,
35378700,Nokia,3510i,,
35378800,Nokia,3200,,
35378900,Nokia,6610i,,
35379000,Nokia,6610i,,
35379100,Nokia,3120,,
35379200,Nokia,2652,,
35379201,BenQ,AL26A,,
35379300,Nokia,6260,,
35379301,BenQ,AL26A,,
35379400,Nokia,6260,,
35379401,BenQ,AL26A,,
35379500,Nokia,3310,,
35379600,Nokia,3120,,
35379700,Nokia,3200,,
35379800,Nokia,6600,,
35379900,Nokia,2652,,
35380000,Nokia,2652,,
35380100,Samsung,SGH-E820,,
35380200,Samsung,SGH-E820,,
35380300,Samsung,SGH-W109,,
35380400,D-NET,Benten V88,,
35380500,Telsda,T-23,,
35380600,Telsda,T-31i,,
35380700,Soutec,V6,,
35380800,Pantech,GF100,,
35380900,CCT,C6688,,
35381000,Samsung,SGH-P518,,
35381100,CATS,Module MO110D,,
35381200,DBTel,J6,,
35381300,NEC,N610,,
35381301,Sony Ericsson,K600i,,
35381400,NEC,N620,,
35381500,NEC,N108,,
35381600,NEC,N100,,
35381700,NEC,N109,,
35381800,Apex Wireless,AX-200,,
35381801,BenQ,C26,,
35381900,CEC,Q518,,
35381901,BenQ,C26,,
35382000,Innolinx,INNO 78,,
35382001,BenQ,C26,,
35382100,Wavecom,Q2406A-C,,
35382200,Wavecom,Q2406B-C,,
35382300,MobiCom,C6388A,,
35382400,New East Star Communication,SED T606+,,
35382500,Sagem,MY C-4,,
35382501,Samsung,SGH-C408,,
35382600,Cal-Comp Electronics,REX-100,,
35382800,Thales E-Transactions,Artema,,
35382900,Systex,XG766,,
35383000,Guo Wei,U69,,
35383100,Bellwave,BPP-CL100,,
35383200,Guo Wei,U66,,
35383300,SangFei,SED V633,,
35383400,Telsda,TD-9,,
35383500,Guo Wei,A320,,
35383600,Kejian,K596,,
35383700,Kejian,K269,,
35383800,Guo Wei,U68,,
35383900,MobiCom,C6388A,,
35384000,Siemens,MC60,,
35384001,Sony Ericsson,W300,,
35384100,Guo Wei,SunCorp T308,,
35384200,Bellwave,Fly FT10,,
35384300,Bellwave,Fly FT20,,
35384400,Way Telecom,YG-110,,
35384500,Sanyo,S750,,
35384501,Samsung,SGH-E900,,
35384600,Soutec,A3,,
35384700,Siemens,C60,,
35384701,Airness,SLIDE99-2,,
35384800,Everwish Trading,Palmax TG268,,
35384900,Compal,TG7A,,
35385000,Ezze Mobile,KPT SD568,,
35385100,D-NET,Royal B885,,
35385200,D-NET,ZTC 518,,
35385300,Salland Electronics,IModule,,
35385400,SangFei,SED X700,,
35385500,Soutec,A61,,
35385600,Quanta,GEO GV500,,
35385700,Telsda,GiONEE628,,
35385800,Samsung,SGH-I530,,
35385900,Inventec,I516,,
35386000,Panasonic,X300,,
35386100,Panasonic,X300,,
35386200,Soutec,S380,,
35386300,GW Pharma,EP007,,
35386400,Motorola,MPx220,,
35386500,Motorola,MQ3-4411A11,,
35386600,Motorola,V872,,
35386700,Motorola,V872,,
35386800,Motorola,A768i,,
35386900,Motorola,A768i,,
35387000,Motorola,MQ3-4411A11,,
35387100,Motorola,MQ3-4411A11,,
35387200,Motorola,MQ3-4411C21,,
35387300,Motorola,E680,,
35387400,Motorola,E680,,
35387500,Motorola,E680,,
35387700,Cellon,Z3000,,
35387900,Cellon,CTX 620,,
35388000,Cellon,Z1100,,
35388100,Cellon,CT 3508,,
35388300,Cellon,V 160,,
35388400,Cellon,CT 8998,,
35388600,Cellon,Z 300,,
35388700,Cellon,Z 100,,
35389000,Cellon,V 3100,,
35389200,Cellon,CT 5358,,
35389300,Cellon,Z3000,,
35389400,Cellon,V3300,,
35389500,Cellon,Haier Z1000,,
35389600,Philips,355,,
35389700,Quanta,Philips 655,,
35389800,Cellon,CT 7608,,
35390000,Alcatel,OneTouch 155a,,
35390100,CEC,CECT TY286,,
35390200,CEC,CECT TY288,,
35390201,Motorola,RAZR V3i,,
35390300,CEC,CECT TY291,,
35390301,Motorola,L2,,
35390400,CEC,CECT TY292,,
35390401,Motorola,C113,,
35390500,CEC,CECT TY295,,
35390501,Motorola,C113,,
35390601,Motorola,MQ4-4411D11,,
35390700,Bird,S288,,
35390701,Motorola,C139,,
35390800,Bird,S310,,
35390801,Motorola,MQ5-4411A21,,
35390900,Bird,S788,,
35390901,Motorola,BC3-41A11,,
35391000,Siemens,S65,,
35391100,Siemens,S65,,
35391101,Motorola,MQ4-4411C11,,
35391200,Siemens,S65,,
35391201,Motorola,MQ4-4411H11,,
35391300,Siemens,S65,,
35391301,Motorola,RAZR V3,,
35391400,DBTel,620C,,
35391401,Motorola,MQ3-4411K11,,
35391500,DBTel,J8,,
35391600,DBTel,M8,,
35391601,Motorola,W220,,
35391700,Pantech,GB300,,
35391701,Motorola,MUT6-3411A11,,
35391800,Soutec,S381,,
35391801,Motorola,MUT6-3411B11,,
35391901,Motorola,RAZR V3i,,
35392000,Option,NV Globe Trotter Fusion,,
35392001,Motorola,L2,,
35392100,Samsung,SGH-P730,,
35392101,Motorola,RAZR V3,,
35392200,Samsung,SGH-P730,,
35392201,Motorola,RAZR V3i,,
35392300,Samsung,SGH-E830,,
35392301,Motorola,MQ3-4411H11,,
35392400,Samsung,SGH-E715,,
35392401,Motorola,MQ4-4411D11,,
35392500,Ezze Mobile,HG7000,,
35392501,Motorola,L7,,
35392600,LG,U8150,,
35392700,LG,L3100,,
35392800,LG,G1600,,
35392900,CEC,FG850,,
35393000,Guo Wei,S518,,
35393100,CEC,CECT TY282,,
35393200,CEC,CECT TY283,,
35393300,CEC,CECT TY285,,
35393500,Lite-On,Siemens Venus Lite,,
35393600,Webook Information,MYTOP BW699,,
35393700,NGT China,N711,,
35393800,Newgen Telecom,C620,,
35393900,Bird,S190,,
35394000,NGT China,C710,,
35394100,D-NET,Royal B885,,
35394200,D-NET,ZTC 808,,
35394300,D-NET,ZTC 388,,
35394400,D-NET,Chase S898,,
35394500,Telsda,E218,,
35394600,Capitel,C5188,,
35394800,Bellwave,ELIYA,,
35395000,Longcheer Telecommunication,TOP GT9000,,
35395100,Longcheer Telecommunication,TOP GT7970,,
35395200,TCL,GB02-7,,
35395300,Siemens,A60,,
35395400,Siemens,A60,,
35395500,Siemens,C60,,
35395600,Siemens,C60,,
35395700,MobiCom,C8190,,
35395800,Arima Communication,2600,,
35395900,Quanta,AURORA S3688,,
35396000,Etom Solution,VSK6000,,
35396100,TCL,GD01,,
35396200,Guo Wei,TP600,,
35396300,Samsung,SGH-R220,,
35396400,Samsung,SGH-X105,,
35396500,SiS Asia,Qool Q108,,
35396600,MobiCom,C8188,,
35396700,KTC Telecom,WINKLE,,
35396800,CK Telecom,HI001,,
35396900,Ezze Mobile,E100,,
35397000,Ezze Mobile,E200,,
35397100,Ezze Mobile,E205,,
35397200,Ezze Mobile,E300,,
35397300,Ezze Mobile,E310,,
35397400,Ezze Mobile,E320R,,
35397500,Konka,R728,,
35397600,Konka,C936,,
35397700,Konka,R706,,
35397800,Ezze Mobile,VK610,,
35398200,Splin,GPRS-Bingo,,
35398300,LG,W800,,
35398400,Guo Wei,TOP E518,,
35398500,Sagem,myX-1p,,
35398600,Innostream,INNO 55,,
35398700,Innostream,INNO 30,,
35398800,Sony Ericsson,GC79,,
35398900,Sony Ericsson,T610,,
35399000,Bird,A350,,
35399100,Bird,S1186,,
35399200,Bird,S1199,,
35399300,Bird,V5510,,
35399400,Bird,V59,,
35399500,IWOW Communications,ITMC401,,
35399600,Ezze Mobile,EFD820,,
35399601,Sony Ericsson,K800,,
35399700,Soutec,F16,,
35399800,Extra Large,XL EVC EXIPNADA 5,,
35399900,Sony Ericsson,T610,,
35400000,Sony Ericsson,T610,,
35400100,Globe Staff Consulting,GEOCELL & SIMTRACE,,
35400200,Hon Hai Precision Industry,PANDA EMOL909,,
35400300,TCL,Q510T,,
35400400,Yenhwong Enterprises,YH 555,,
35400500,Emerging Technologies,Phosphor,,
35400600,Sony Ericsson,K700i,,
35400700,Sony Ericsson,K700i,,
35400800,Sony Ericsson,K700i,,
35400900,Sony Ericsson,K700i,,
35401000,Sony Ericsson,K700i,,
35401100,Sony Ericsson,K700i,,
35401200,Sony Ericsson,K700i,,
35401300,Haier,V6000,,
35401400,Panda International,V11,,
35401500,Soutec,V68,,
35401800,Sony Ericsson,T610,,
35401900,Telsda,GN518,,
35402000,Pantech,G670,,
35402100,Ezze Mobile,Hyundai HG5000,,
35402200,Panasonic,X400,,
35402300,Samsung,SGH-X458,,
35402400,D-NET,U89,,
35402500,Desitronic,2LOC-Cell,,
35402600,Teltest,iDL301,,
35402700,Triorail,TR:3,,
35402800,Lenovo,Lenovo G886,,
35402900,Lenovo,Lenovo E602,,
35403000,SangFei,iA100,,
35403100,Panda International,M21,,
35403200,Haier,L1000,,
35403300,Soutec,SG6611,,
35403400,IPWireless,Wireless Broadband Modem LK,,
35403500,IPWireless,Wireless Broadband Modem NF,,
35403600,DBTel,8216,,
35403700,DBTel,8216C,,
35403800,Tecnologia GPS,AVL 220,,
35403900,KBT Mobile,KG897,,
35404000,KBT Mobile,KG895,,
35404100,KBT Mobile,KD885A,,
35404200,Advanced Wireless,GEO GC688,,
35404300,Quasar Communication Systems,SmartCell 111,,
35404400,Arbitron,WL,,
35404500,Mitsubishi,C6826,,
35404600,Darts Technologies,E82,,
35404700,Sagem,myX5-2,,
35405000,Quelle,Universum Smart Phone,,
35405100,Bluewinc,BG-A308,,
35405200,Lite-On,SP828,,
35405300,Ezze Mobile,Haixin Q83,,
35405400,Philips,568,,
35405500,Ezze Mobile,S7410,,
35405600,Wavecom,M1306,,
35405601,Samsung,SGH-X820,,
35405700,Sagem,myC5-2,,
35405800,Chabridge Telecom,VK518,,
35405900,VK,VK518,,
35406000,Siemens,SL55,,
35406100,Novatel,Merlin U520,,
35406200,Samsung,SGH-T108,,
35406300,Samsung,SGH-C200,,
35406400,Motorola,A845,,
35406500,Motorola,CQ3-4411A11,,
35406600,Motorola,G18,,
35406700,Motorola,V80,,
35406800,Motorola,MC3-41H11,,
35406900,Motorola,A668,,
35407000,Motorola,A668,,
35407100,Motorola,A668,,
35407200,Motorola,MQ3-4411C11,,
35407300,Motorola,MQ3-4411C21,,
35407400,Motorola,MCC4-141A11,,
35407500,Motorola,W375,,
35407600,Maxon,XM,,
35407601,Motorola,MQ4-4411F21,,
35407700,Alcatel,OneTouch 557a,,
35407701,Motorola,W205,,
35407800,Alcatel,OneTouch 565,,
35407801,Motorola,MUT6-3411B11,,
35407900,Alcatel,One Touch 556,,
35407901,Motorola,L2,,
35408000,Alcatel,One Touch 556,,
35408001,Motorola,L2,,
35408100,Panasonic,A500,,
35408101,Motorola,BC3-41A11,,
35408200,Panasonic,X200,,
35408201,Motorola,MUT6-3411B11,,
35408300,Panasonic,P342i,,
35408301,Motorola,MQ3-4411H11,,
35408400,LG,U8100,,
35408401,Motorola,C113,,
35408500,Compal,TG7C,,
35408501,Motorola,C113,,
35408600,Systex,XG799,,
35408601,Motorola,C113,,
35408700,Quanta,Pierre Cardin P3688,,
35408701,Motorola,W220,,
35408800,Quanta,EZcall CN1,,
35408801,Motorola,MQ3-4411C32,,
35408900,Codacom Technologies,C203,,
35408901,Motorola,L6 i-mode,,
35409000,Codacom Technologies,C400,,
35409001,Motorola,W510,,
35409100,Codacom Technologies,C500,,
35409101,Motorola,MQ5-4411A21,,
35409200,Rainbow Technologies,unknown,,
35409201,Motorola,MUT6-3411A11,,
35409300,TCL,GB25-10,,
35409301,Motorola,MQ5-4411A21,,
35409400,Enfora L.P.,GSM0110,,
35409401,Motorola,MUT6-3411B11,,
35409500,Sagem,MyX-8,,
35409600,Hon Hai Precision Industry,PANDA EMOL909,,
35409700,TCL,GC06-2,,
35409701,Motorola,RAZR maxx V6,,
35409800,TCL,GC23,,
35409801,Motorola,MQ4-4411F21,,
35409900,Soutec,V36,,
35409901,Motorola,MQ3-4411H11,,
35410000,Soutec,V330,,
35410001,Motorola,K1,,
35410100,CEC,T689,,
35410200,Zhongtian Communication,ZTC318,,
35410300,CTR,Periferica Satellitare,,
35410400,Erco & Gener,GSM ACE Indus,,
35410500,Erco & Gener,GSM NR Indus,,
35410600,Erco & Gener,Gen Smi,,
35410700,Sagem,EFT930,,
35410800,Wang Sing Electronic,Always C-301,,
35410900,TCL,MOBO 898,,
35411000,TCL,MOBO 858,,
35411100,Maxon,T518,,
35411200,Maxon,MX-E80,,
35411300,Maxon,DS6,,
35411400,Bellwave,ELIYA PD101A,,
35411500,Bellwave,ELIYA PD101B,,
35411600,D-NET,C608,,
35411700,Kejian,K690,,
35411800,Immobiliser Central Europe,QUIKRACK,,
35411900,Telsda,T608,,
35412000,Amoi,DA60,,
35412100,Quelle,Universum Z3,,
35412200,Capitel,C8828,,
35412300,Maxon,MX-C140,,
35412400,Sunplus Communication,CECT S566,,
35412500,Sunplus Communication,CECT S569,,
35412600,CEC,CEC OS70,,
35412700,KBT Mobile,KD882A,,
35412800,KBT Mobile,KD886,,
35412900,Guo Wei,I688,,
35413000,Semiconductores Investigacion y Diseno,MoviFriend,,
35413100,Bird,E898,,
35413200,Bird,E899,,
35413300,Bird,S580,,
35413400,Bird,S1190,,
35413500,Bird,V10L,,
35413600,CEC,Q588,,
35413700,CEC,Q788,,
35413800,CCT,C3368,,
35413900,Darts Technologies,VTIME VG-06,,
35414000,Pantech,G600S,,
35414100,Bellwave,VOXTEL V100,,
35414200,Amoi,M6,,
35414400,Panasonic,X100,,
35414700,Samsung,SGH-Z105U,,
35415900,Samsung,SGH-E800,,
35416000,Samsung,E800,,
35418400,Alcatel,One Touch 153,,
35418701,Sony Ericsson,Z530,,
35419700,Samsung,SGH-S341i,,
35420700,BenQ,M300,,
35420900,Nokia,RA-3,,
35421200,Sony Ericsson,GC85,,
35421900,Siemens,SL65,,
35422000,Siemens,SL65,,
35422200,BlackBerry,7290,,
35422400,Sony Ericsson,F500i,,
35423400,Sony Ericsson,P910,,
35423500,Sony Ericsson,P910,,
35424401,Sony Ericsson,W300,,
35424600,Siemens,A57,,
35424700,Siemens,A57,,
35424800,Siemens,A57,,
35424900,Siemens,A57,,
35425100,BenQ,S680C,,
35425200,BenQ,S680C,,
35425900,Sony Ericsson,K500,,
35426000,Sony Ericsson,K500,,
35426601,Samsung,SGH-X160,,
35426900,Sagem,MY X5-2,,
35427100,IXI,Ogo CT-17,,
35427300,Samsung,SGH-X460,,
35428001,BenQ,HERB1A,,
35428701,BenQ,E61,,
35428801,BenQ,M315,,
35429000,Sony Ericsson,T630,,
35429100,Sony Ericsson,T630,,
35429400,LG,U8110,,
35429700,Samsung,SGH-Z107,,
35429901,Samsung,SGH-D900,,
35430000,Samsung,SGH-E330,,
35430100,Nokia,2652,,
35430200,Nokia,3220,,
35430300,Nokia,1100,,
35430400,Nokia,1100,,
35430500,Nokia,9500 Communicator,,
35430600,Nokia,9500 Communicator,,
35430700,Nokia,7260,,
35430800,Nokia,1100,,
35430900,Nokia,1100,,
35431000,Nokia,3120,,
35431100,Nokia,6100,,
35431200,Nokia,3120,,
35431300,Nokia,3310,,
35431400,Nokia,NHM-5(NY),,
35431500,Nokia,2300,,
35431600,Nokia,2300,,
35431700,Nokia,2300,,
35431800,Nokia,2100,,
35431900,Nokia,1100,,
35432000,Nokia,1100,,
35432100,Nokia,RAE-6,,
35432200,Nokia,2100,,
35432300,Nokia,2652,,
35432400,Nokia,9500 Communicator,,
35432500,Nokia,RA-3,,
35432600,Nokia,3410,,
35432700,Nokia,6230,,
35432800,Nokia,3120,,
35432900,Nokia,3120,,
35433000,Nokia,6670,,
35433100,Nokia,6670b,,
35433200,Nokia,2652,,
35433300,Nokia,2600,,
35433400,Nokia,7260,,
35433500,Nokia,3120,,
35433600,Nokia,2600,,
35433700,Nokia,2600,,
35433800,Nokia,6822,,
35433900,Nokia,6822,,
35434000,Nokia,6822,,
35434100,Nokia,RM-68,,
35434200,Nokia,RM-68,,
35434201,Sony Ericsson,K310,,
35434300,Nokia,RM-68,,
35434301,Sony Ericsson,K510,,
35434400,Nokia,3200,,
35434500,Nokia,6610i,,
35434600,Nokia,6610i,,
35434700,Nokia,3510i,,
35434800,Nokia,3510i,,
35434900,Nokia,6630,,
35435000,Nokia,6630,,
35435100,Motorola,MC3-41D21,,
35435200,Motorola,MQ3-4411A11,,
35435300,Motorola,MQ3-4411A21,,
35435400,Motorola,MT3-411A21,,
35435500,Motorola,AC2-41D11,,
35435600,Motorola,C139,,
35435700,Motorola,MQ3-4411G11,,
35435800,Motorola,A780,,
35435900,Motorola,C155,,
35436000,Motorola,MPx220,,
35436100,Motorola,C650,,
35436200,Motorola,MQ3-4411A21,,
35436300,Samsung,SGH-N700,,
35437500,Alcatel,One Touch 156,,
35437601,Sony Ericsson,K750,,
35437700,Alcatel,One Touch 355,,
35437701,Sony Ericsson,K750,,
35437900,NEC,N923,,
35438400,Konka,C926,,
35438700,NEC,n401i,,
35438800,NEC,N720,,
35438900,Maxon,V7990,,
35439000,Maxon,V808,,
35439500,LG,T5100,,
35441600,Sony Ericsson,K500,,
35441700,Arima Communications,2860,,
35443900,Motorola,MT3-411G21,,
35444000,Motorola,C139,,
35444100,Motorola,AC2-41D11,,
35444200,Motorola,C650,,
35444300,Motorola,C550,,
35444400,Motorola,MQ3-4411C41,,
35444500,Motorola,MQ3-4411A11,,
35444600,Motorola,V66,,
35444700,Motorola,C155,,
35444701,Samsung,SGH-X680,,
35444800,Motorola,E398,,
35444900,Motorola,MQ3-4411C41,,
35445000,Motorola,MQ3-4411A11,,
35445100,Samsung,SGH-X610,,
35445400,Panasonic,A100,,
35445500,Panasonic,A100,,
35446700,Sendo,SV663,,
35447200,NEC,e101,,
35447500,Erco & Gener,GenLoc 25,,
35449200,Siemens,A65,,
35449300,Siemens,A65,,
35449400,Siemens,A65,,
35449500,Siemens,A65,,
35449600,Siemens,A65,,
35449700,Siemens,A65,,
35450000,Siemens,A65,,
35450100,Motorola,V180,,
35450101,Motorola,W205,,
35450200,Motorola,MQ3-4411A11,,
35450201,Motorola,C139,,
35450300,Motorola,MUT4-4411C11,,
35450400,Motorola,V220,,
35450500,Motorola,MQ3-4411C21,,
35450501,Motorola,MQ5-4411A21,,
35450600,Motorola,MPx220,,
35450700,Motorola,E1000,,
35450701,Motorola,MUT6-3411D11,,
35450800,Motorola,MQ3-4411C11,,
35450801,Motorola,MC3-41J11,,
35450900,Motorola,MQ3-4411A21,,
35450901,Motorola,RAZR V3,,
35451000,Motorola,C385,,
35451001,Motorola,RAZR V3,,
35451100,Motorola,MQ3-4411C21,,
35451101,Motorola,RAZR V3,,
35451200,Motorola,MC3-41H11,,
35451201,Motorola,RAZR V3,,
35451401,Motorola,RAZR V3i,,
35451500,Sony Ericsson,S700i,,
35451501,Motorola,C139,,
35451600,Sony Ericsson,S700i,,
35451601,Motorola,RAZR maxx V6,,
35451701,Motorola,RAZR V3i,,
35451801,Motorola,MQ4-4411A31,,
35451901,Motorola,RAZR V3,,
35452001,Motorola,RAZR V3,,
35452101,Motorola,L2,,
35452201,Motorola,W220,,
35452301,Motorola,V170,,
35452401,Motorola,MT4-411A11,,
35452501,Motorola,MQ5-4411A21,,
35453100,Samsung,SGH-S500,,
35453200,Samsung,SGH-X450,,
35454200,Sony Ericsson,T230,,
35454800,Sony Ericsson,S700i,,
35455400,Samsung,SGH-A800,,
35455500,Samsung,SGH-X450,,
35455600,Samsung,SGH-E800,,
35456000,Erco & Gener,GenLoc 25,,
35457901,Sony Ericsson,W830,,
35459200,Sierra Wireless,AirCard 775,,
35459300,BlackBerry,Blackberry 7100v,,
35459400,BlackBerry,Blackberry 7100v,,
35460500,Nokia,9300i,,
35461300,Amoi,F8,,
35461400,Motorola,E1000,,
35461600,Motorola,MQ3-4411C41,,
35461700,Motorola,C350,,
35461900,Motorola,MQ3-4411C41,,
35462000,Motorola,CC3-41C21,,
35462100,Motorola,AC2-41D11,,
35462200,Motorola,MPx220,,
35462300,Motorola,MQ4-4411A21,,
35462301,Sony Ericsson,W810,,
35462400,Motorola,MQ4-4411A21,,
35462500,Motorola,MQ3-4411C41,,
35462600,Novatel,Merlin U630,,
35462700,Samsung,SGH-Z107V,,
35463301,Samsung,SGH-X510,,
35463701,Sony Ericsson,K610,,
35464400,Panasonic,X700,,
35464900,HTC,Typhoon,,
35464901,Sony Ericsson,W880,,
35465100,HTC,ST20F,,
35467601,Samsung,SGH-C300,,
35468000,Sagem,myX5-2T,,
35471001,Samsung,SGH-X530,,
35471101,Samsung,SGH-E900,,
35471600,Sharp,GX25,,
35471601,Sony Ericsson,K800,,
35471700,Sharp,GX25,,
35471800,Sharp,GX15,,
35472000,Sharp,GX25,,
35472100,Sharp,V903SH,,
35472200,Sharp,GX-T17,,
35472300,Sharp,V703SH,,
35472500,Sharp,V703SH,,
35473100,Samsung,SGH-Z107V,,
35473400,Siemens,C65,,
35473500,Siemens,C65,,
35473600,Siemens,C65,,
35474300,Sagem,MY Z-3,,
35475000,Sony Ericsson,T630,,
35475100,Motorola,MQ3-4411A11,,
35475200,Motorola,V620,,
35475300,Motorola,MQ4-4411A11,,
35475400,Motorola,MUT4-4411A11,,
35475500,Motorola,M900,,
35475600,Motorola,E1000,,
35475700,Motorola,V980,,
35475800,Motorola,MUT4-4411F11,,
35475900,Motorola,MQ3-4411H11,,
35476000,Motorola,AC2-41D11,,
35476100,Motorola,MQ4-4411A11,,
35476300,Siemens,C65,,
35476400,Siemens,C65,,
35476500,Siemens,C65,,
35477601,Motorola,C139,,
35477701,Motorola,C139,,
35477801,Motorola,RAZR V3,,
35477901,Motorola,C139,,
35478400,Siemens,SK65,,
35479300,Samsung,SGH-Z107,,
35479501,Motorola,W220,,
35479700,Samsung,SGH-E850,,
35480200,NEC,338,,
35480500,Amoi,DA66,,
35481000,Siemens,M65,,
35481100,Siemens,M65,,
35482100,Nokia,6233,,
35482300,Sendo,P600,,
35483000,MOBILE-SHOT,TDG-9920,,
35484200,Samsung,SGH-E600,,
35485900,Samsung,SGH-E630,,
35486700,LG,C2200,,
35487600,LG,F2100,,
35488000,Maxon,MX-C93,,
35488500,Sony Ericsson,Z800,,
35488600,Sony Ericsson,V800,,
35489301,Sony Ericsson,K550,,
35489600,Siemens,SL55,,
35490100,Motorola,MQ4-4411A11,,
35490300,Motorola,MQ3-4411C41,,
35490400,Motorola,MQ3-4411H11,,
35490600,Motorola,D1000,,
35490700,Motorola,MQ4-4411B11,,
35490800,Motorola,MPx,,
35490900,Motorola,MUT4-4411F21,,
35491000,Motorola,C975,,
35491100,Motorola,MUT4-4411E11,,
35491200,Motorola,MPx220,,
35491300,LG,F7250,,
35491400,Samsung,SGH-E600,,
35491900,Panasonic,X700,,
35492600,Siemens,CX65,,
35493000,Siemens,CX65,,
35493100,LG,U8130,,
35493200,LG,U8138,,
35494301,Sony Ericsson,Z550,,
35496301,LG,KE970,,
35496600,Innostream,Innostream 10,,
35497200,NEC,N342i,,
35498900,Motorola,MPx220,,
35499000,Motorola,MPx,,
35499100,Motorola,MUT4-4411F12,,
35499200,Motorola,C980,,
35499300,Motorola,MUT4-4411F22,,
35499400,Motorola,E375,,
35499500,Motorola,MQ3-4411A11,,
35499600,Motorola,MPx,,
35499700,Motorola,V220,,
35499800,Motorola,MQ3-4411C41,,
35499900,Motorola,MUT4-4411A11,,
35500000,Motorola,V170,,
35500100,Nokia,3108,,
35500300,Nokia,3310,,
35500400,Nokia,5140,,
35500500,Nokia,5140,,
35500600,Nokia,3220,,
35500700,Nokia,6100,,
35500800,Nokia,6230,,
35500900,Nokia,6230,,
35501000,Nokia,3128,,
35501100,Nokia,1100,,
35501200,Nokia,1100,,
35501300,Nokia,3310,,
35501400,Nokia,3100,,
35501500,Nokia,7270,,
35501600,Nokia,6170,,
35501700,Nokia,6170,,
35501800,Nokia,1100,,
35501900,Nokia,1100,,
35502000,Nokia,7710,,
35502100,Nokia,7710,,
35502200,Nokia,3100,,
35502300,Nokia,6670,,
35502400,Nokia,3410,,
35502500,Nokia,3310,,
35502600,Nokia,2652,,
35502700,Nokia,1100,,
35502800,Nokia,3120,,
35502900,Nokia,1100,,
35503000,Nokia,1100,,
35503100,Nokia,7270,,
35503200,Nokia,RH-28,,
35503300,Nokia,7280,,
35503400,Nokia,6600,,
35503600,Nokia,2300,,
35503700,Nokia,3100,,
35503800,Nokia,6230,,
35503900,Nokia,6230,,
35504000,Nokia,6230,,
35504100,Nokia,7280,,
35504200,Nokia,3220,,
35504300,Nokia,3100,,
35504400,Nokia,3100,,
35504500,Nokia,6260,,
35504600,Nokia,1100,,
35504700,Nokia,1100,,
35504800,Nokia,6100,,
35504900,Nokia,5140,,
35505000,Nokia,6620,,
35505700,Samsung,SGH-D500,,
35505800,Samsung,SGH-D500,,
35506600,HP,HSTNH-H06C,,
35507200,Motorola,MC3-41J11,,
35507201,Motorola,MC3-41J11,,
35507600,Motorola,MC3-41D13,,
35507700,Motorola,MC3-41E11,,
35507800,Motorola,MQ3-4411H11,,
35507900,Motorola,C155,,
35508000,Motorola,MQ3-4411A11,,
35508100,Motorola,CN620,,
35508200,Motorola,MQ4-4411A11,,
35508300,Motorola,MPx,,
35508400,Motorola,V3i,,
35508500,Motorola,V170,,
35508600,Motorola,V170,,
35508700,Motorola,V170,,
35508801,Samsung,SGH-D900,,
35509500,MTS,i43,,
35510700,Sony Ericsson,J200,,
35510800,Sony Ericsson,J200,,
35510900,Sony Ericsson,J200,,
35511600,LG,U8120,,
35511700,Simcom,SIM100S,,
35511900,Mitsubishi,M430i,,
35513700,Wavecom,Q2400A,,
35516800,NEC,N430i,,
35516900,NEC,N840,,
35517800,Alcatel,One Touch 757,,
35518800,Sendo,SND360,,
35519000,Sony Ericsson,T230,,
35519500,HTC,MDA pro,,
35520000,Option,NV Globe Trotter Combo EDGE,,
35520100,Option,NV Globe Trotter Fusion QUAD,,
35521400,Motorola,MQ3-4411A11,,
35521500,Motorola,C115,,
